label,text
0,Name the asteroid belt in the solar system that was discovered by Japanese astronomers.
0,What is a gameplay mode from dr. mario online rx
0,what genre most accurately depicts blassreiter
0,Who is a notable goalkeeper
0,What is an example of a compilation album?
0,what did walter kenneth wayne die from
0,Which country is the film liguana dalla lingua di fuoco from?
0,What is the name of the artist who released leonard bernstein in concert?
0,Where was Cory Wade born?
0,What killed niki sullivan
0,what song was in the recording belfast (sasha vs. the light remix)
0,what is the name of carmelo iriartes child
0,What season of what show is roald dahl
1,What is the legal status of the drug sevelamer carbonate?
0,What kind of movie is return to sleepaway camp?
0,who is a musician that plays guitar 
0,What's a musical piece written by stanley turrentine
0,Which region is the nabi language spoken in?
0,"What language is spoken in the film welcome, reverend!"
0,what position does khurshed makhmudov play
0,what instrument is played by gerry owens?
0,name a japanese male j-pop  artist
0,What is the active moiety of zalcitabine
0,what type of radio station is ktik?
0,Is hugh alan anderson male or female
0,which war did duncan millar attend
0,what is a town in california?
0,what language is spoken in beyond
0,which song was contained of new orleans
0,what is high fidelity an adaptation of
0,What is the song of the recording silver?
0,where did frans hals pass away
0,what is a release from the recording deacon blues?
0,what does 26 proserpina orbit
0,what's one of the songs on the release back to mine: danny tenaglia
0,what tv show is 4am miracle from
0,who is the mother of keith hamilton cobb
0,Name a place in Italy
0,what kind of film is bojack unbound
0,What country was evolution released?
0,Name an album
0,what type of music does mediterranean scene play
0,what kind of film is hadrian
0,what is  brian calhoun football position
0,where in the world was yannick alléno born
0,what is edward d. garza's religion?
0,Which artist made the andy williams sound of music
0,what kind of album is the challenge
0,who is the composer of back on the chain gang 
0,Which character did martinex create?
0,Who was a notable person from indianapolis
0,Where was karol: a man who became pope released?
0,Name a 1980s song from the album summer in the city 2.
0,Name a track by the artist leonard bernstein
0,what song is on la terza madre?
0,the written work brand new justice  is about what
0,What kind of movie is commuter husbands
0,Is the sex of herb alward female or male?
0,in what language is poison tree sung
0,What's a drama program
0,who was the cinematographer for the film wild things?
0,name a person who was born in agata apicella moretti.
0,what nationality is hannah landberg?
0,what industry does netkey operate within
0,what is rogers brubaker known for 
0,what is  ross strettons place of birth
0,what is an example of a college with the greek revival architecture style
0,What is the architectural style of the millar-wheeler house?
0,What is cleon skousen's profession?
0,What tim zone does jadis township belong to
0,Whats the name of a location in united states
0,Who directed ghajini?
0,what is 3634 iwan
0,What chromosome contains cd151 molecule (raph blood group)
0,Where was george percy badger's place of death?
0,which country locates campbells covered bridge
0,What country does yellow emanuelle take place?
0,what film did verity lambert produce
0,which track was done by the artist indidginus
0,What genre is the book john ford part of
0,what is democracy matters about?
0,What was joanna wayne a notable example of
0,Which tracks did dolly parton record?
0,where was henrik schildt born
0,in what form is ain’t no gettin’ round gettin’ round in
0,where in the world did erik adlerz die
0,who was born in the location beaumont?
0,what character is an environmentalist?
0,Where is hammock
0,success  is a song on what album
0,who was a soldier and politician born in hobart
0,what was arase nagahide's cause of death
0,Which position did former baseball player willard marshall play?
0,what asian city did kiichi aichi die in
1,what is the active ingredient of octisalate and zinc oxide 52.119/104.237 cream
0,What type of philosopher is simone weil?
0,Where was franck-olivier bonnet born
0,what type of music is you cross my path?
0,Who was marcel proust influenced by?
0,Who produced free willy: escape from pirates cove?
0,what kind of music is on the album we've come for you all
0,Where was ai weiwei: never sorry made?
0,in what region was new breed released
0,fall is a track on what recording?
0,Which European city did john doyle die in?
0,Which transit system has a line titled 313 jane
0,Where in south korea is information and communications university
0,who was the artist in the recording fantasia
0,"what netflix genre is the film brother sun, sister moon"
0,Who was the recording artist that released happy xmas (war is over)?
0,what kind of music can be found on zachem snyatsya sny?
0,what type of music does vann johnson make
0,what is the name of a film produced by gary lucchesi
0,which country was rola nashef born in 
0,what record company sponsors jerry yan
0,what kind of show was the jeff corwin experience
0,which 1979 country album was produced by bonnie tyler?
0,What is the name of a track produced by geoff downes?
0,what kind of release is intolerable cruelty
